Feature,Value,Model,Subject
upperarm_jerk_mean,0.02203419814236445,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
wrist_jerk_mean,0.020240819274367147,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_rms,0.01904824778613878,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
trunk_acc_max,0.01884650990397414,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_med,0.01884151047278234,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
wrist_jerk_max,0.018270365021253964,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_rms,0.01803910603746991,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
trunk_acc_perc75,0.016591911146117,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_med,0.016370867460241266,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_std,0.016035974391079896,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
wrist_jerk_std,0.015030350624749538,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_perc75,0.014532341877678575,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_mad,0.01394982082777293,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_mad,0.01364201200207005,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_mean,0.013299377583922183,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_perc75,0.012979144948746342,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_std,0.012872866094274859,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
trunk_acc_mad,0.012478914123283677,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_perc75,0.011068354217943204,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_perc75,0.010344588744588738,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_rms,0.010030124042624045,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_perc25,0.00972255077129315,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_max,0.008985083775873247,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_max,0.008959996888604695,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_min,0.008913920602723831,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_std,0.008387531060811425,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_std,0.008201781237637347,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_max,0.008146125676325899,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_max,0.0072843465045592725,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_min,0.00718322344322344,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_min,0.006805555555555557,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_mean,0.006775787545787548,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
trunk_acc_perc25,0.006736999713392915,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_min,0.006492396492396493,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
wrist_jerk_med,0.0064178876678876754,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_med,0.006046371363190584,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
wrist_jerk_perc25,0.0060417637917637955,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_length,0.004626334776334778,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_perc25,0.004609969732149371,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_perc25,0.004586086574244474,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_med,0.004413858509911144,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_rms,0.003953835150356889,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_perc25,0.0039057942057942074,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
wrist_jerk_min,0.002500000000000001,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
weight,0.0,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
pace,0.0,"ExtraTreesRegressor(n_jobs=-1, random_state=2945)",8
trunk_acc_std,0.4245157456922168,DecisionTreeRegressor(random_state=2945),8
upperarm_acc_mad,0.25124183006535944,DecisionTreeRegressor(random_state=2945),8
upperarm_acc_max,0.13333333333333316,DecisionTreeRegressor(random_state=2945),8
upperarm_acc_perc75,0.09323467230443931,DecisionTreeRegressor(random_state=2945),8
wrist_acc_max,0.08333333333333333,DecisionTreeRegressor(random_state=2945),8
wrist_acc_length,0.014341085271317949,DecisionTreeRegressor(random_state=2945),8
trunk_jerk_std,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_jerk_min,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_jerk_max,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_jerk_med,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_jerk_perc25,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_jerk_perc75,0.0,DecisionTreeRegressor(random_state=2945),8
upperarm_acc_mean,0.0,DecisionTreeRegressor(random_state=2945),8
upperarm_acc_rms,0.0,DecisionTreeRegressor(random_state=2945),8
upperarm_acc_std,0.0,DecisionTreeRegressor(random_state=2945),8
upperarm_acc_min,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_acc_time,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_jerk_mad,0.0,DecisionTreeRegressor(random_state=2945),8
upperarm_acc_perc25,0.0,DecisionTreeRegressor(random_state=2945),8
upperarm_jerk_mean,0.0,DecisionTreeRegressor(random_state=2945),8
upperarm_jerk_rms,0.0,DecisionTreeRegressor(random_state=2945),8
upperarm_jerk_mad,0.0,DecisionTreeRegressor(random_state=2945),8
upperarm_jerk_std,0.0,DecisionTreeRegressor(random_state=2945),8
upperarm_jerk_min,0.0,DecisionTreeRegressor(random_state=2945),8
upperarm_jerk_max,0.0,DecisionTreeRegressor(random_state=2945),8
upperarm_jerk_med,0.0,DecisionTreeRegressor(random_state=2945),8
upperarm_jerk_perc25,0.0,DecisionTreeRegressor(random_state=2945),8
upperarm_jerk_perc75,0.0,DecisionTreeRegressor(random_state=2945),8
weight,0.0,DecisionTreeRegressor(random_state=2945),8
upperarm_acc_med,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_jerk_mean,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_jerk_rms,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_jerk_std,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_acc_mean,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_acc_rms,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_acc_mad,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_acc_std,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_acc_min,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_acc_med,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_acc_perc25,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_acc_perc75,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_jerk_mean,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_jerk_rms,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_jerk_mad,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_jerk_min,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_acc_perc75,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_jerk_max,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_jerk_med,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_jerk_perc25,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_jerk_perc75,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_acc_mean,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_acc_rms,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_acc_mad,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_acc_min,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_acc_max,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_acc_med,0.0,DecisionTreeRegressor(random_state=2945),8
trunk_acc_perc25,0.0,DecisionTreeRegressor(random_state=2945),8
pace,0.0,DecisionTreeRegressor(random_state=2945),8
wrist_jerk_perc75,0.14944807789354628,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_mad,0.12990126562840817,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_acc_std,0.11784388200527525,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_perc75,0.06183969837857942,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_time,0.050856354625550784,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_acc_mean,0.046820135261151384,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_rms,0.03391318655845248,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_mad,0.03139109150885419,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_jerk_mad,0.0235471716874111,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_acc_mad,0.023540105190379527,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_acc_min,0.02162127426310412,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_acc_med,0.02126167810258618,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_mean,0.020392324301557352,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_std,0.019687423674734417,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_max,0.018236943985118496,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_perc75,0.016526789179998363,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_jerk_mean,0.016432663680979585,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_acc_rms,0.012565887881842423,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_mean,0.012540621905635435,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_length,0.011379680004796298,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_std,0.011336236641002195,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_jerk_max,0.010772583677856853,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_med,0.009667294633632341,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_med,0.009287917252505216,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_max,0.009176266495828039,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_jerk_std,0.009118165127177155,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_mad,0.00735821418681235,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_acc_max,0.006892524181295561,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_min,0.005994495562861236,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_rms,0.005862176807167913,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_perc25,0.005188562990702781,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_min,0.005128149246025667,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_std,0.004985560484115835,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_max,0.00466391642664178,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_mean,0.004620752099426523,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_acc_perc25,0.004526390615548865,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_perc75,0.004257381169101842,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_acc_perc25,0.0042503553360636,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_acc_perc75,0.0036748663227486656,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_rms,0.003485095667662149,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_jerk_rms,0.0034349870002111783,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_rms,0.003355884879725088,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_max,0.0027222219453848354,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_perc25,0.0025673110066142023,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_std,0.0023026166750304638,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_jerk_med,0.002168611733592084,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_med,0.002087019507147514,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_jerk_perc25,0.001897223672850861,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_jerk_min,0.0018185567010309317,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_mad,0.0016544117647059068,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
trunk_jerk_min,0.001333333333333334,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_mean,0.0012656249999999987,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_min,0.0012249930681140662,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_med,0.0008059701492537301,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
upperarm_jerk_perc25,0.0007187222715173028,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_acc_perc75,0.0006493506493506514,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
weight,0.0,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
pace,0.0,"RandomForestRegressor(n_jobs=-1, random_state=2945)",8
wrist_jerk_perc75,0.3144286958338748,Ridge(random_state=2945),8
wrist_acc_max,0.21357724246251014,Ridge(random_state=2945),8
trunk_jerk_med,0.20095259268405635,Ridge(random_state=2945),8
upperarm_jerk_perc75,0.1900201070127967,Ridge(random_state=2945),8
trunk_acc_max,0.1642986557887065,Ridge(random_state=2945),8
upperarm_jerk_perc25,0.15774752317572,Ridge(random_state=2945),8
wrist_acc_min,0.15149343068570378,Ridge(random_state=2945),8
upperarm_acc_max,0.13113709340479854,Ridge(random_state=2945),8
wrist_jerk_mad,0.13010517350282813,Ridge(random_state=2945),8
wrist_jerk_perc25,0.11241490810859997,Ridge(random_state=2945),8
wrist_jerk_std,0.1068995828018138,Ridge(random_state=2945),8
trunk_jerk_mad,0.10494158810067612,Ridge(random_state=2945),8
upperarm_acc_min,0.10175117585003993,Ridge(random_state=2945),8
upperarm_jerk_med,0.10148185182406515,Ridge(random_state=2945),8
trunk_jerk_std,0.09986998908945557,Ridge(random_state=2945),8
trunk_jerk_rms,0.06397035878381555,Ridge(random_state=2945),8
upperarm_jerk_mad,0.049529353297448245,Ridge(random_state=2945),8
upperarm_jerk_rms,0.04645201584846733,Ridge(random_state=2945),8
upperarm_jerk_std,0.04512239778436866,Ridge(random_state=2945),8
wrist_jerk_med,0.038181406120657485,Ridge(random_state=2945),8
trunk_jerk_mean,0.024743945885316393,Ridge(random_state=2945),8
upperarm_jerk_mean,0.023920389049620586,Ridge(random_state=2945),8
wrist_jerk_min,0.023185030908024172,Ridge(random_state=2945),8
trunk_jerk_perc75,0.02146379793462519,Ridge(random_state=2945),8
upperarm_jerk_max,0.02076957453787326,Ridge(random_state=2945),8
wrist_jerk_rms,0.020159556750375757,Ridge(random_state=2945),8
wrist_jerk_mean,0.02012040709078034,Ridge(random_state=2945),8
wrist_acc_mad,0.014104150659185575,Ridge(random_state=2945),8
wrist_jerk_max,0.013438285480949386,Ridge(random_state=2945),8
upperarm_acc_std,0.013245106994966548,Ridge(random_state=2945),8
wrist_acc_perc25,0.012862282029067038,Ridge(random_state=2945),8
trunk_jerk_max,0.012069995393898414,Ridge(random_state=2945),8
upperarm_jerk_min,0.011681532386313195,Ridge(random_state=2945),8
pace,0.009584805815571279,Ridge(random_state=2945),8
upperarm_acc_mad,0.009020556948513735,Ridge(random_state=2945),8
trunk_jerk_perc25,0.008216724041748284,Ridge(random_state=2945),8
wrist_acc_std,0.006880359935972421,Ridge(random_state=2945),8
trunk_acc_std,0.004987289319821882,Ridge(random_state=2945),8
wrist_acc_perc75,0.004859230007415608,Ridge(random_state=2945),8
upperarm_acc_rms,0.004749712664818726,Ridge(random_state=2945),8
trunk_acc_mean,0.004578909712516073,Ridge(random_state=2945),8
trunk_acc_perc25,0.004073854767348289,Ridge(random_state=2945),8
trunk_acc_rms,0.0039223870317748755,Ridge(random_state=2945),8
wrist_acc_mean,0.003419228848774226,Ridge(random_state=2945),8
upperarm_acc_mean,0.0032820871755055293,Ridge(random_state=2945),8
trunk_acc_mad,0.003256048098801919,Ridge(random_state=2945),8
trunk_acc_med,0.002994723997290587,Ridge(random_state=2945),8
upperarm_acc_perc25,0.0021607932386766456,Ridge(random_state=2945),8
upperarm_acc_med,0.0018194833314642083,Ridge(random_state=2945),8
trunk_acc_min,0.0016176371344347011,Ridge(random_state=2945),8
wrist_acc_rms,0.0011842749574357797,Ridge(random_state=2945),8
trunk_acc_perc75,0.000845911349420073,Ridge(random_state=2945),8
trunk_jerk_min,0.0006307335761714448,Ridge(random_state=2945),8
wrist_acc_length,0.000406309752662537,Ridge(random_state=2945),8
wrist_acc_med,0.00017654638402851884,Ridge(random_state=2945),8
upperarm_acc_perc75,4.125345965403813e-05,Ridge(random_state=2945),8
wrist_acc_time,3.766035661101341e-08,Ridge(random_state=2945),8
weight,0.0,Ridge(random_state=2945),8
wrist_jerk_perc75,0.31297104820434485,OrthogonalMatchingPursuit(),8
upperarm_jerk_max,0.010359873459835849,OrthogonalMatchingPursuit(),8
wrist_jerk_max,0.007344904093260818,OrthogonalMatchingPursuit(),8
wrist_acc_length,0.0002205784760863065,OrthogonalMatchingPursuit(),8
wrist_acc_time,1.6205704899583966e-07,OrthogonalMatchingPursuit(),8
upperarm_jerk_med,0.0,OrthogonalMatchingPursuit(),8
upperarm_acc_std,0.0,OrthogonalMatchingPursuit(),8
trunk_jerk_std,0.0,OrthogonalMatchingPursuit(),8
trunk_jerk_min,0.0,OrthogonalMatchingPursuit(),8
trunk_jerk_max,0.0,OrthogonalMatchingPursuit(),8
trunk_jerk_med,0.0,OrthogonalMatchingPursuit(),8
trunk_jerk_perc25,0.0,OrthogonalMatchingPursuit(),8
trunk_jerk_perc75,0.0,OrthogonalMatchingPursuit(),8
upperarm_acc_mean,0.0,OrthogonalMatchingPursuit(),8
upperarm_acc_rms,0.0,OrthogonalMatchingPursuit(),8
upperarm_acc_mad,0.0,OrthogonalMatchingPursuit(),8
weight,0.0,OrthogonalMatchingPursuit(),8
upperarm_acc_min,0.0,OrthogonalMatchingPursuit(),8
upperarm_jerk_perc25,0.0,OrthogonalMatchingPursuit(),8
upperarm_jerk_perc75,0.0,OrthogonalMatchingPursuit(),8
trunk_jerk_mad,0.0,OrthogonalMatchingPursuit(),8
upperarm_acc_med,0.0,OrthogonalMatchingPursuit(),8
upperarm_acc_perc25,0.0,OrthogonalMatchingPursuit(),8
upperarm_acc_perc75,0.0,OrthogonalMatchingPursuit(),8
upperarm_jerk_mean,0.0,OrthogonalMatchingPursuit(),8
upperarm_jerk_rms,0.0,OrthogonalMatchingPursuit(),8
upperarm_jerk_mad,0.0,OrthogonalMatchingPursuit(),8
upperarm_jerk_std,0.0,OrthogonalMatchingPursuit(),8
upperarm_jerk_min,0.0,OrthogonalMatchingPursuit(),8
upperarm_acc_max,0.0,OrthogonalMatchingPursuit(),8
trunk_jerk_mean,0.0,OrthogonalMatchingPursuit(),8
trunk_jerk_rms,0.0,OrthogonalMatchingPursuit(),8
wrist_jerk_mad,0.0,OrthogonalMatchingPursuit(),8
wrist_acc_mean,0.0,OrthogonalMatchingPursuit(),8
wrist_acc_rms,0.0,OrthogonalMatchingPursuit(),8
wrist_acc_mad,0.0,OrthogonalMatchingPursuit(),8
wrist_acc_std,0.0,OrthogonalMatchingPursuit(),8
wrist_acc_min,0.0,OrthogonalMatchingPursuit(),8
wrist_acc_max,0.0,OrthogonalMatchingPursuit(),8
wrist_acc_med,0.0,OrthogonalMatchingPursuit(),8
wrist_acc_perc25,0.0,OrthogonalMatchingPursuit(),8
wrist_acc_perc75,0.0,OrthogonalMatchingPursuit(),8
wrist_jerk_mean,0.0,OrthogonalMatchingPursuit(),8
wrist_jerk_rms,0.0,OrthogonalMatchingPursuit(),8
wrist_jerk_std,0.0,OrthogonalMatchingPursuit(),8
trunk_acc_perc75,0.0,OrthogonalMatchingPursuit(),8
wrist_jerk_min,0.0,OrthogonalMatchingPursuit(),8
wrist_jerk_med,0.0,OrthogonalMatchingPursuit(),8
wrist_jerk_perc25,0.0,OrthogonalMatchingPursuit(),8
trunk_acc_mean,0.0,OrthogonalMatchingPursuit(),8
trunk_acc_rms,0.0,OrthogonalMatchingPursuit(),8
trunk_acc_mad,0.0,OrthogonalMatchingPursuit(),8
trunk_acc_std,0.0,OrthogonalMatchingPursuit(),8
trunk_acc_min,0.0,OrthogonalMatchingPursuit(),8
trunk_acc_max,0.0,OrthogonalMatchingPursuit(),8
trunk_acc_med,0.0,OrthogonalMatchingPursuit(),8
trunk_acc_perc25,0.0,OrthogonalMatchingPursuit(),8
pace,0.0,OrthogonalMatchingPursuit(),8
trunk_acc_med,1025.0624699819364,LinearRegression(n_jobs=-1),8
trunk_acc_mad,1016.7633331665953,LinearRegression(n_jobs=-1),8
trunk_acc_rms,977.3069788027882,LinearRegression(n_jobs=-1),8
upperarm_acc_mad,880.1411694955414,LinearRegression(n_jobs=-1),8
upperarm_acc_mean,771.0652039054313,LinearRegression(n_jobs=-1),8
upperarm_acc_rms,633.3024583766893,LinearRegression(n_jobs=-1),8
wrist_acc_rms,626.2353605475802,LinearRegression(n_jobs=-1),8
wrist_acc_mean,540.8813596008782,LinearRegression(n_jobs=-1),8
